24/mar./2023 23:21:05,016- BlockedThreadChecker io.vertx.core.impl.BlockedThreadChecker() - Thread Thread[vert.x-eventloop-thread-0,5,main] has been blocked for 2144 ms, time limit is 2000 ms
24/mar./2023 23:25:29,955- BlockedThreadChecker io.vertx.core.impl.BlockedThreadChecker() - Thread Thread[vert.x-eventloop-thread-0,5,main] has been blocked for 2693 ms, time limit is 2000 ms
24/mar./2023 23:27:16,646- MainVerticle mx.manma.examples.MainVerticle(25) - Starting main verticle some
25/mar./2023 00:31:55,118- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.75601404639466C 
25/mar./2023 00:31:55,644- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.87714553845076C 
25/mar./2023 00:31:55,801- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.725176554526488C 
25/mar./2023 00:31:56,441- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.6027203096621C 
25/mar./2023 00:31:57,470- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.840871500182494C 
25/mar./2023 00:31:58,520- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.66493725780267C 
25/mar./2023 00:31:59,302- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.879055039243372C 
25/mar./2023 00:32:01,002- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.770889058508903C 
25/mar./2023 00:32:01,390- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.70582921786731C 
25/mar./2023 00:32:02,700- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.78582610628993C 
25/mar./2023 00:32:02,731- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.8064146790012C 
25/mar./2023 00:32:04,399- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.609105453688443C 
25/mar./2023 00:32:04,541- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.68060746884261C 
25/mar./2023 00:32:05,217- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.740783938427406C 
25/mar./2023 00:32:05,762- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.69378198268685C 
25/mar./2023 00:32:06,658- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.86207231815607C 
25/mar./2023 00:32:07,461- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.707391476352907C 
25/mar./2023 00:32:10,033- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.662679990782497C 
25/mar./2023 00:32:10,984- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.93184039311543C 
25/mar./2023 00:32:11,030- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.768775530388368C 
25/mar./2023 00:32:11,405- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.883337354912054C 
25/mar./2023 00:32:12,877- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.90378407585678C 
25/mar./2023 00:32:13,891- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.688919290782295C 
25/mar./2023 00:32:14,301- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.882801108182562C 
25/mar./2023 00:32:15,103- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.73291316342502C 
25/mar./2023 00:32:15,433- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.902211178694007C 
25/mar./2023 00:32:15,480- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.866249615920005C 
25/mar./2023 00:32:16,713- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.830580680419757C 
25/mar./2023 00:32:17,954- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.86374398074975C 
25/mar./2023 00:32:19,507- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.686011351935463C 
25/mar./2023 00:32:20,640- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.88389682411967C 
25/mar./2023 00:32:21,295- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.870869562533034C 
25/mar./2023 00:32:21,890- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.860354148485673C 
25/mar./2023 00:32:23,125- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.793591009338343C 
25/mar./2023 00:32:23,204- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.753627711066155C 
25/mar./2023 00:32:23,550- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.7528368942299C 
25/mar./2023 00:32:25,208- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.79544839547569C 
25/mar./2023 00:32:25,745- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.801548224315265C 
25/mar./2023 00:32:26,515- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.92089720478945C 
25/mar./2023 00:32:28,377- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.707772980018657C 
25/mar./2023 00:32:29,738- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 21.898969529137727C 
25/mar./2023 00:32:29,879- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.817838138639797C 
25/mar./2023 00:32:30,817- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 22.077743056665994C 
25/mar./2023 00:32:33,282- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 22.058485057830552C 
25/mar./2023 00:32:33,704- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.701673579463094C 
25/mar./2023 00:32:33,953- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.9914806093762C 
25/mar./2023 00:32:33,999- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.701652675856554C 
25/mar./2023 00:32:35,493- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.867318662644884C 
25/mar./2023 00:32:37,390- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.9914880304653C 
25/mar./2023 00:32:37,499- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.833724070893037C 
25/mar./2023 00:32:38,674- Listener mx.manma.examples.verticles.Listener(23) - 2609bfe4-c6af-445d-a773-a40389447c34 reports a temperature - 22.041018905231255C 
25/mar./2023 00:32:39,065- Listener mx.manma.examples.verticles.Listener(23) - e432afd8-16c4-4bb9-9cd4-def2725c0cd0 reports a temperature - 21.709222408908303C 
25/mar./2023 00:32:40,659- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.817155559141174C 
25/mar./2023 00:32:40,674- Listener mx.manma.examples.verticles.Listener(23) - fd554447-e33c-4863-802d-09202a1e66ce reports a temperature - 20.7759096904415C 
25/mar./2023 00:32:42,242- Listener mx.manma.examples.verticles.Listener(23) - 22535037-e34f-4075-b938-7b5e92e7578f reports a temperature - 21.714463531288867C 
25/mar./2023 00:35:07,514- HeatSensor mx.manma.examples.verticles.HeatSensor(18) - starting
25/mar./2023 00:35:07,513- HeatSensor mx.manma.examples.verticles.HeatSensor(18) - starting
25/mar./2023 00:35:07,513- HeatSensor mx.manma.examples.verticles.HeatSensor(18) - starting
25/mar./2023 00:35:07,513- HeatSensor mx.manma.examples.verticles.HeatSensor(18) - starting
25/mar./2023 00:35:07,520- Listener mx.manma.examples.verticles.Listener(17) - Starting listener
25/mar./2023 00:35:07,524- MainVerticle mx.manma.examples.MainVerticle(25) - Starting verticle
25/mar./2023 00:35:07,526- SensorData mx.manma.examples.verticles.SensorData(19) - Starting sensor data verticle
25/mar./2023 00:35:07,669- MainVerticle mx.manma.examples.MainVerticle(30) - Started verticle
25/mar./2023 00:35:10,230- Listener mx.manma.examples.verticles.Listener(23) - ff690252-32a5-4db8-884e-9d278a3661ff reports a temperature - 21.0277340739791C 
25/mar./2023 00:35:10,954- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 20.972528841629163C 
25/mar./2023 00:35:11,116- Listener mx.manma.examples.verticles.Listener(23) - bf617362-e3ae-46e9-adb0-42f0a2b9493d reports a temperature - 21.056898162581895C 
25/mar./2023 00:35:12,056- Listener mx.manma.examples.verticles.Listener(23) - faa7a7d6-89e8-4186-bdf3-4222f7154f55 reports a temperature - 20.96809029054234C 
25/mar./2023 00:35:13,680- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 20.992858393826097C 
25/mar./2023 00:35:13,947- Listener mx.manma.examples.verticles.Listener(23) - ff690252-32a5-4db8-884e-9d278a3661ff reports a temperature - 20.986574848779227C 
25/mar./2023 00:35:14,896- Listener mx.manma.examples.verticles.Listener(23) - bf617362-e3ae-46e9-adb0-42f0a2b9493d reports a temperature - 21.032356296797666C 
25/mar./2023 00:35:15,648- Listener mx.manma.examples.verticles.Listener(23) - faa7a7d6-89e8-4186-bdf3-4222f7154f55 reports a temperature - 20.822454360485455C 
25/mar./2023 00:35:16,056- Listener mx.manma.examples.verticles.Listener(23) - ff690252-32a5-4db8-884e-9d278a3661ff reports a temperature - 20.994983247013444C 
25/mar./2023 00:35:17,663- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.211655499477327C 
25/mar./2023 00:35:18,679- Listener mx.manma.examples.verticles.Listener(23) - faa7a7d6-89e8-4186-bdf3-4222f7154f55 reports a temperature - 20.79866918801407C 
25/mar./2023 00:35:19,207- Listener mx.manma.examples.verticles.Listener(23) - bf617362-e3ae-46e9-adb0-42f0a2b9493d reports a temperature - 21.12933295460675C 
25/mar./2023 00:35:20,300- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.196972218712773C 
25/mar./2023 00:35:20,582- Listener mx.manma.examples.verticles.Listener(23) - ff690252-32a5-4db8-884e-9d278a3661ff reports a temperature - 21.229964935484993C 
25/mar./2023 00:35:21,242- Listener mx.manma.examples.verticles.Listener(23) - faa7a7d6-89e8-4186-bdf3-4222f7154f55 reports a temperature - 20.663828509623997C 
25/mar./2023 00:35:21,414- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.53172065019844C 
25/mar./2023 00:35:22,756- Listener mx.manma.examples.verticles.Listener(23) - ff690252-32a5-4db8-884e-9d278a3661ff reports a temperature - 21.330918921983606C 
25/mar./2023 00:35:22,786- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.59034202941925C 
25/mar./2023 00:35:24,671- Listener mx.manma.examples.verticles.Listener(23) - bf617362-e3ae-46e9-adb0-42f0a2b9493d reports a temperature - 21.174607772986533C 
25/mar./2023 00:35:25,921- Listener mx.manma.examples.verticles.Listener(23) - faa7a7d6-89e8-4186-bdf3-4222f7154f55 reports a temperature - 20.576167255733797C 
25/mar./2023 00:35:27,230- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.79439395519823C 
25/mar./2023 00:35:28,075- Listener mx.manma.examples.verticles.Listener(23) - ff690252-32a5-4db8-884e-9d278a3661ff reports a temperature - 21.299039202717232C 
25/mar./2023 00:35:28,730- Listener mx.manma.examples.verticles.Listener(23) - bf617362-e3ae-46e9-adb0-42f0a2b9493d reports a temperature - 21.067143566259904C 
25/mar./2023 00:35:28,760- Listener mx.manma.examples.verticles.Listener(23) - faa7a7d6-89e8-4186-bdf3-4222f7154f55 reports a temperature - 20.595313401146935C 
25/mar./2023 00:35:29,790- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.816030327936005C 
25/mar./2023 00:35:31,272- Listener mx.manma.examples.verticles.Listener(23) - c25b1618-1bed-4068-98eb-66c2893e0102 reports a temperature - 21.860232680462175C 
25/mar./2023 00:35:31,707- Listener mx.manma.examples.verticles.Listener(23) - bf617362-e3ae-46e9-adb0-42f0a2b9493d reports a temperature - 21.1477805480574C 
